,rank,coordX,coordY,penalty,FinalScore
1671,8.0,0.029229938983917236,-0.00038361549377441406,0.0,-30.0
1672,8.0,0.027392417192459106,-0.00112895667552948,0.0,-30.0
1673,8.0,0.027273207902908325,-0.0008642673492431641,0.0,-30.0
1674,8.0,0.02697211503982544,-0.0008812695741653442,0.0,-30.0
1675,8.0,0.02679842710494995,-0.0008323192596435547,0.0,-30.0
1676,8.0,0.028992891311645508,0.0002351999282836914,0.0,-30.0
1677,8.0,0.026536136865615845,-0.0009612888097763062,0.0,-30.0
1678,8.0,0.026244044303894043,-0.0008537471294403076,0.0,-30.0
1679,8.0,0.025692135095596313,-0.001131594181060791,0.0,-30.0
1680,8.0,0.02525496482849121,-0.0013388842344284058,0.0,-30.0
1681,8.0,0.024863630533218384,-0.0015742480754852295,0.0,-30.0
1682,8.0,0.024623394012451172,-0.001746535301208496,0.0,-30.0
1683,8.0,0.02811533212661743,-0.00016647577285766602,0.0,-30.0
1684,8.0,0.02854609489440918,-0.0003750622272491455,0.0,-30.0
1685,8.0,0.02904212474822998,-0.0004487037658691406,0.0,-30.0
1686,8.0,0.028684020042419434,-0.0009983181953430176,0.0,-30.0
1687,8.0,0.02579757571220398,-0.002622634172439575,0.0,-30.0
1688,8.0,0.02651086449623108,-0.0023731887340545654,0.0,-30.0
1689,8.0,0.02686828374862671,-0.002403348684310913,0.0,-30.0
1690,8.0,0.028503894805908203,-0.0018374323844909668,0.0,-30.0
1691,8.0,0.029038220643997192,-0.0017621219158172607,0.0,-30.0
1692,8.0,0.027798503637313843,-0.002555280923843384,0.0,-30.0
1693,8.0,0.025842994451522827,-0.0036016255617141724,0.0,-30.0
1694,8.0,0.025371849536895752,-0.00396043062210083,0.0,-30.0
1695,8.0,0.024975448846817017,-0.004274234175682068,0.0,-30.0
1696,8.0,0.028230488300323486,-0.002980649471282959,0.0,-30.0
1697,8.0,0.028828680515289307,-0.0030444562435150146,0.0,-30.0
1698,8.0,0.025644898414611816,-0.004440471529960632,0.0,-30.0
1699,8.0,0.0251312255859375,-0.00431513786315918,0.0,-30.0
1700,8.0,0.024609923362731934,-0.004261776804924011,0.0,-30.0
1701,8.0,0.024411797523498535,-0.004027992486953735,0.0,-30.0
1702,8.0,0.027547180652618408,-0.002437084913253784,0.0,-30.0
1703,8.0,0.024702608585357666,-0.003492206335067749,0.0,-30.0
1704,8.0,0.024566709995269775,-0.003025919198989868,0.0,-30.0
1705,8.0,0.02756670117378235,-0.0014038383960723877,0.0,-30.0
1706,8.0,0.024592995643615723,-0.0025880038738250732,0.0,-30.0
1707,8.0,0.024547427892684937,-0.0023140013217926025,0.0,-30.0
1708,8.0,0.024310380220413208,-0.0022249966859817505,0.0,-30.0
1709,8.0,0.026414096355438232,-0.0011344850063323975,0.0,-30.0
1710,8.0,0.02563568949699402,-0.001543089747428894,0.0,-30.0
1711,8.0,0.028315842151641846,-0.00031620264053344727,0.0,-30.0
1712,8.0,0.02896803617477417,-0.0002003312110900879,0.0,-30.0
1713,8.0,0.02941909432411194,-0.0002046823501586914,0.0,-30.0
1714,8.0,0.026257455348968506,-0.0018473565578460693,0.0,-30.0
1715,8.0,0.026029646396636963,-0.0018717944622039795,0.0,-30.0
1716,8.0,0.025755345821380615,-0.0020853430032730103,0.0,-30.0
1717,8.0,0.02898925542831421,-0.0006256401538848877,0.0,-30.0
1718,8.0,0.026221096515655518,-0.0020605921745300293,0.0,-30.0
1719,8.0,0.029732197523117065,-0.00045865774154663086,0.0,-30.0
1720,8.0,0.026493728160858154,-0.002099558711051941,0.0,-30.0
1721,8.0,0.02665102481842041,-0.0017988383769989014,0.0,-30.0
1722,8.0,0.026384949684143066,-0.002210646867752075,0.0,-30.0
1723,8.0,0.02653282880783081,-0.0019183158874511719,0.0,-30.0
1724,8.0,0.026704728603363037,-0.0017999708652496338,0.0,-30.0
1725,8.0,0.02688688039779663,-0.0016152262687683105,0.0,-30.0
1726,8.0,0.027166813611984253,-0.0013777613639831543,0.0,-30.0
1727,8.0,0.027211308479309082,-0.001385122537612915,0.0,-30.0
1728,8.0,0.030185163021087646,-6.54458999633789e-05,0.0,-30.0
1729,8.0,0.029049575328826904,-0.0008245557546615601,0.0,-30.0
1730,8.0,0.028089821338653564,-0.0012256801128387451,0.0,-30.0
1731,8.0,0.02809104323387146,-0.001135304570198059,0.0,-30.0
1732,8.0,0.027877718210220337,-0.0012440383434295654,0.0,-30.0
1733,8.0,0.027689039707183838,-0.0012470781803131104,0.0,-30.0
1734,8.0,0.030239492654800415,-9.074807167053223e-05,0.0,-30.0
1735,8.0,0.02799728512763977,-0.0011908411979675293,0.0,-30.0
1736,8.0,0.03143903613090515,0.0004641413688659668,0.0,-30.0
1737,8.0,0.02806854248046875,-0.0013255178928375244,0.0,-30.0
1738,8.0,0.02762320637702942,-0.001378178596496582,0.0,-30.0
1739,8.0,0.02722907066345215,-0.0014836043119430542,0.0,-30.0
1740,8.0,0.026936352252960205,-0.0015142560005187988,0.0,-30.0
1741,8.0,0.02819836139678955,-0.000907212495803833,0.0,-30.0
1742,8.0,0.028662055730819702,-0.0007658600807189941,0.0,-30.0
1743,8.0,0.026533126831054688,-0.001692652702331543,0.0,-30.0
1744,8.0,0.02591368556022644,-0.001889556646347046,0.0,-30.0
1745,8.0,0.028584837913513184,-0.0009278357028961182,0.0,-30.0
1746,8.0,0.03029865026473999,-0.0007745921611785889,0.0,-30.0
1747,8.0,0.030067145824432373,-0.0015269666910171509,0.0,-30.0
1748,8.0,0.025822877883911133,-0.0035617053508758545,0.0,-30.0
1749,8.0,0.025905489921569824,-0.0029837489128112793,0.0,-30.0
1750,8.0,0.025937676429748535,-0.0026974231004714966,0.0,-30.0
1751,8.0,0.02604922652244568,-0.002387493848800659,0.0,-30.0
1752,8.0,0.026225805282592773,-0.0019978880882263184,0.0,-30.0
1753,8.0,0.026553571224212646,-0.0012792348861694336,0.0,-30.0
1754,8.0,0.026593655347824097,-0.0011012852191925049,0.0,-30.0
1755,8.0,0.02705615758895874,-0.0009348392486572266,0.0,-30.0
1756,8.0,0.029338836669921875,3.9637088775634766e-05,0.0,-30.0
1757,8.0,0.028126180171966553,-0.0007596611976623535,0.0,-30.0
1758,8.0,0.03031766414642334,7.098913192749023e-05,0.0,-30.0
1759,8.0,0.026960402727127075,-0.0017940402030944824,0.0,-30.0
1760,8.0,0.026804447174072266,-0.001712709665298462,0.0,-30.0
1761,8.0,0.026988506317138672,-0.0012408792972564697,0.0,-30.0
1762,8.0,0.02692180871963501,-0.0012206733226776123,0.0,-30.0
1763,8.0,0.026779651641845703,-0.0012321770191192627,0.0,-30.0
1764,8.0,0.03000742197036743,6.961822509765625e-05,0.0,-30.0
1765,8.0,0.030278146266937256,-8.589029312133789e-05,0.0,-30.0
1766,8.0,0.030218183994293213,-0.0005776435136795044,0.0,-30.0
1767,8.0,0.030636250972747803,-0.0006191879510879517,0.0,-30.0
1768,8.0,0.028786510229110718,-0.0017450451850891113,0.0,-30.0
1769,8.0,0.027031123638153076,-0.002508223056793213,0.0,-30.0
1770,8.0,0.027590811252593994,-0.0020950138568878174,0.0,-30.0
1771,8.0,0.02620595693588257,-0.0026803016662597656,0.0,-30.0
1772,8.0,0.025995194911956787,-0.0025637000799179077,0.0,-30.0
1773,8.0,0.028328359127044678,-0.0012540072202682495,0.0,-30.0
1774,8.0,0.029562801122665405,-0.0006401538848876953,0.0,-30.0
1775,8.0,0.02805948257446289,-0.0013999491930007935,0.0,-30.0
1776,8.0,0.02752751111984253,-0.0013485997915267944,0.0,-30.0
1777,8.0,0.027817189693450928,-0.0009371936321258545,0.0,-30.0
1778,8.0,0.029298782348632812,-0.00011861324310302734,0.0,-30.0
1779,8.0,0.030907154083251953,0.0005099475383758545,0.0,-30.0
1780,8.0,0.028446882963180542,-0.0005808323621749878,0.0,-30.0
1781,8.0,0.032062381505966187,0.0012220889329910278,0.0,-30.0
1782,8.0,0.028756290674209595,-0.00041906535625457764,0.0,-30.0
1783,8.0,0.03173866868019104,0.0010175108909606934,0.0,-30.0
1784,8.0,0.02918866276741028,-0.00022248923778533936,0.0,-30.0
1785,8.0,0.029057085514068604,-2.512335777282715e-05,0.0,-30.0
1786,8.0,0.02857920527458191,-8.468329906463623e-05,0.0,-30.0
1787,8.0,0.031208306550979614,0.0010881125926971436,0.0,-30.0
1788,8.0,0.028491944074630737,-0.00020191073417663574,0.0,-30.0
1789,8.0,0.028566986322402954,3.993511199951172e-06,0.0,-30.0
1790,8.0,0.029003560543060303,0.0002409517765045166,0.0,-30.0
1791,8.0,0.02756732702255249,-0.0005266666412353516,0.0,-30.0
1792,8.0,0.027192652225494385,-0.0006369203329086304,0.0,-30.0
1793,8.0,0.02687525749206543,-0.0007657110691070557,0.0,-30.0
1794,8.0,0.026592671871185303,-0.0008849203586578369,0.0,-30.0
1795,8.0,0.02620154619216919,-0.0010789930820465088,0.0,-30.0
1796,8.0,0.025536030530929565,-0.001788988709449768,0.0,-30.0
1797,8.0,0.028688281774520874,-0.0007127225399017334,0.0,-30.0
1798,8.0,0.029295504093170166,-0.0010754019021987915,0.0,-30.0
1799,8.0,0.029393315315246582,-0.0016385018825531006,0.0,-30.0
1800,8.0,0.029598325490951538,-0.0020659714937210083,0.0,-30.0
1801,8.0,0.029534757137298584,-0.0026513636112213135,0.0,-30.0
1802,8.0,0.02951827645301819,-0.003168076276779175,0.0,-30.0
1803,8.0,0.02816110849380493,-0.00430336594581604,0.0,-30.0
1804,8.0,0.02932530641555786,-0.004038900136947632,0.0,-30.0
1805,8.0,0.029244840145111084,-0.00472751259803772,0.0,-30.0
1806,8.0,0.029061108827590942,-0.0055484771728515625,0.0,-30.0
1807,8.0,0.02561137080192566,-0.007864117622375488,0.0,-30.0
1808,8.0,0.028417229652404785,-0.006701678037643433,0.0,-30.0
1809,8.0,0.028789013624191284,-0.0072367191314697266,0.0,-30.0
1810,8.0,0.024640172719955444,-0.009790897369384766,0.0,-30.0
1811,8.0,0.02777695655822754,-0.007839217782020569,0.0,-30.0
1812,8.0,0.025180935859680176,-0.008651196956634521,0.0,-30.0
1813,8.0,0.02525109052658081,-0.008160024881362915,0.0,-30.0
1814,8.0,0.025260627269744873,-0.007865801453590393,0.0,-30.0
1815,8.0,0.025424689054489136,-0.007416278123855591,0.0,-30.0
1816,8.0,0.025656580924987793,-0.006879433989524841,0.0,-30.0
1817,8.0,0.029113739728927612,-0.005229160189628601,0.0,-30.0
1818,8.0,0.026693075895309448,-0.006518378853797913,0.0,-30.0
1819,8.0,0.028118282556533813,-0.00572282075881958,0.0,-30.0
1820,8.0,0.026333123445510864,-0.006268426775932312,0.0,-30.0
1821,8.0,0.02975115180015564,-0.004612654447555542,0.0,-30.0
1822,8.0,0.027093350887298584,-0.006277099251747131,0.0,-30.0
1823,8.0,0.026519358158111572,-0.0064377933740615845,0.0,-30.0
1824,8.0,0.027072608470916748,-0.005972027778625488,0.0,-30.0
1825,8.0,0.026550114154815674,-0.006089732050895691,0.0,-30.0
1826,8.0,0.02657604217529297,-0.005922257900238037,-10.0,-30.0
1827,8.0,0.026935458183288574,-0.0056730955839157104,-10.0,-30.0
1828,8.0,0.02663332223892212,-0.005665093660354614,-10.0,-30.0
1829,8.0,0.02656915783882141,-0.005470290780067444,-10.0,-30.0
1830,8.0,0.026443570852279663,-0.0055166929960250854,-10.0,-30.0
1831,8.0,0.026271164417266846,-0.005653217434883118,-10.0,-30.0
1832,8.0,0.029781997203826904,-0.004092544317245483,-10.0,-30.0
1833,8.0,0.02998727560043335,-0.00445932149887085,-10.0,-30.0
1834,8.0,0.029942423105239868,-0.004425361752510071,0.0,-30.0
1835,8.0,0.026908457279205322,-0.006103381514549255,0.0,-30.0
1836,8.0,0.027349799871444702,-0.0056447833776474,0.0,-30.0
1837,8.0,0.026665717363357544,-0.005853772163391113,0.0,-30.0
1838,8.0,0.026576876640319824,-0.0057315826416015625,0.0,-30.0
1839,8.0,0.026736915111541748,-0.005407840013504028,0.0,-30.0
1840,8.0,0.026616662740707397,-0.005231499671936035,0.0,-30.0
1841,8.0,0.03010094165802002,-0.0036514997482299805,0.0,-30.0
1842,8.0,0.02836930751800537,-0.004851877689361572,0.0,-30.0
1843,8.0,0.026812076568603516,-0.005545705556869507,0.0,-30.0
1844,8.0,0.03132063150405884,-0.0030579417943954468,0.0,-30.0
1845,8.0,0.02774357795715332,-0.0049857497215271,0.0,-30.0
1846,8.0,0.030419141054153442,-0.00330294668674469,0.0,-30.0
1847,8.0,0.02930349111557007,-0.003823399543762207,0.0,-30.0
1848,8.0,0.028308331966400146,-0.004049152135848999,0.0,-30.0
1849,8.0,0.029654115438461304,-0.0032075345516204834,0.0,-30.0
1850,8.0,0.027904808521270752,-0.0039044320583343506,0.0,-30.0
1851,8.0,0.02976381778717041,-0.003131181001663208,0.0,-30.0
1852,8.0,0.030709922313690186,-0.0027899742126464844,0.0,-30.0
1853,8.0,0.02694523334503174,-0.00491507351398468,0.0,-30.0
1854,8.0,0.026535212993621826,-0.004731401801109314,0.0,-30.0
1855,8.0,0.02623501420021057,-0.004682391881942749,0.0,-30.0
1856,8.0,0.02885645627975464,-0.0033234506845474243,-10.0,-30.0
1857,8.0,0.02650630474090576,-0.0046205073595047,-10.0,-30.0
1858,8.0,0.026479005813598633,-0.004517555236816406,-10.0,-30.0
1859,8.0,0.026220649480819702,-0.004628568887710571,-10.0,-30.0
1860,8.0,0.025572627782821655,-0.005127504467964172,-10.0,-30.0
1861,8.0,0.025471925735473633,-0.004949301481246948,-10.0,-30.0
1862,8.0,0.03019815683364868,-0.002409696578979492,-10.0,-30.0
1863,8.0,0.04702070355415344,0.005578234791755676,-10.0,-30.0
1864,8.0,0.0273626446723938,-0.009313583374023438,0.0,-30.0
1865,8.0,0.033613234758377075,-0.005260929465293884,0.0,-30.0
1866,8.0,0.029041945934295654,-0.008769974112510681,0.0,-30.0
1867,8.0,0.02947688102722168,-0.008132249116897583,0.0,-30.0
1868,8.0,0.026045024394989014,-0.009164959192276001,0.0,-30.0
1869,8.0,0.02606382966041565,-0.008091464638710022,0.0,-30.0
1870,8.0,0.026105105876922607,-0.00690692663192749,0.0,-30.0
1871,8.0,0.025844931602478027,-0.006097421050071716,0.0,-30.0
1872,8.0,0.027353405952453613,-0.004955321550369263,0.0,-30.0
1873,8.0,0.025882184505462646,-0.00550118088722229,0.0,-30.0
1874,8.0,0.025939464569091797,-0.005256190896034241,0.0,-30.0
1875,8.0,0.025782346725463867,-0.0053261518478393555,0.0,-30.0
1876,8.0,0.028319180011749268,-0.004160761833190918,0.0,-30.0
1877,8.0,0.02741861343383789,-0.004865601658821106,0.0,-30.0
1878,8.0,0.026359915733337402,-0.005364015698432922,0.0,-30.0
1879,8.0,0.027879655361175537,-0.004549294710159302,0.0,-30.0
1880,8.0,0.02842852473258972,-0.0043620765209198,0.0,-30.0
1881,8.0,0.028479695320129395,-0.00449708104133606,0.0,-30.0
1882,8.0,0.026920557022094727,-0.005255192518234253,0.0,-30.0
1883,8.0,0.026919901371002197,-0.005114197731018066,0.0,-30.0
1884,8.0,0.02693992853164673,-0.005005359649658203,0.0,-30.0
1885,8.0,0.026942342519760132,-0.004971623420715332,0.0,-30.0
1886,8.0,0.02696472406387329,-0.004926219582557678,-10.0,-30.0
1887,8.0,0.026955127716064453,-0.004880771040916443,-10.0,-30.0
1888,8.0,0.026925086975097656,-0.0049341171979904175,-10.0,-30.0
1889,8.0,0.026755094528198242,-0.005169481039047241,-10.0,-30.0
1890,8.0,0.026646852493286133,-0.005378216505050659,-10.0,-30.0
1891,8.0,0.02795165777206421,-0.00501076877117157,-10.0,-30.0
1892,8.0,0.026429176330566406,-0.005935981869697571,-10.0,-30.0
1893,8.0,0.026280999183654785,-0.006089389324188232,-10.0,-30.0
1894,8.0,0.027723073959350586,-0.005596250295639038,0.0,-30.0
1895,8.0,0.026916205883026123,-0.006318569183349609,0.0,-30.0
1896,9.0,-0.06815579533576965,-0.048566266894340515,0.0,-40.0
1897,9.0,-0.013811111450195312,-0.01755627989768982,0.0,-40.0
1898,9.0,-0.005037069320678711,-0.011523127555847168,0.0,-40.0
1899,9.0,0.011481523513793945,-0.001756906509399414,0.0,-40.0
1900,9.0,0.02226388454437256,0.00421673059463501,0.0,-40.0
1901,9.0,0.02604764699935913,0.005542457103729248,0.0,-40.0
1902,9.0,0.029353082180023193,0.005754351615905762,0.0,-40.0
1903,9.0,0.02794104814529419,0.0020674467086791992,0.0,-40.0
1904,9.0,0.027269363403320312,-0.0008904933929443359,0.0,-40.0
1905,9.0,0.025828421115875244,-0.003724515438079834,0.0,-40.0
1906,9.0,0.024951905012130737,-0.006207883358001709,0.0,-40.0
1907,9.0,0.024724304676055908,-0.007770180702209473,0.0,-40.0
1908,9.0,0.026294171810150146,-0.008040755987167358,0.0,-40.0
1909,9.0,0.023974597454071045,-0.010010406374931335,0.0,-40.0
1910,9.0,0.023477703332901,-0.010849058628082275,0.0,-40.0
1911,9.0,0.023076951503753662,-0.011606097221374512,0.0,-40.0
1912,9.0,0.027004539966583252,-0.009162366390228271,0.0,-40.0
1913,9.0,0.029279857873916626,-0.007873713970184326,0.0,-40.0
1914,9.0,0.029469668865203857,-0.007191956043243408,0.0,-40.0
1915,9.0,0.027815401554107666,-0.007488429546356201,0.0,-40.0
1916,9.0,0.02607157826423645,-0.007842719554901123,0.0,-40.0
1917,9.0,0.025856494903564453,-0.007555603981018066,0.0,-40.0
1918,9.0,0.025679737329483032,-0.007371395826339722,0.0,-40.0
1919,9.0,0.025562167167663574,-0.00719219446182251,0.0,-40.0
1920,9.0,0.025480210781097412,-0.0069531649351119995,0.0,-40.0
1921,9.0,0.025375425815582275,-0.0068924278020858765,0.0,-40.0
1922,9.0,0.02508041262626648,-0.007118642330169678,0.0,-40.0
1923,9.0,0.0254361629486084,-0.007116585969924927,0.0,-40.0
1924,9.0,0.025534391403198242,-0.007272019982337952,0.0,-40.0
1925,9.0,0.02455383539199829,-0.007868185639381409,0.0,-40.0
1926,9.0,0.02433723211288452,-0.007975921034812927,0.0,-40.0
1927,9.0,0.024138420820236206,-0.008056536316871643,0.0,-40.0
1928,9.0,0.02639085054397583,-0.006958127021789551,0.0,-40.0
1929,9.0,0.024284422397613525,-0.00805315375328064,0.0,-40.0
1930,9.0,0.024165570735931396,-0.007905855774879456,0.0,-40.0
1931,9.0,0.024004071950912476,-0.007809489965438843,0.0,-40.0
1932,9.0,0.024398207664489746,-0.007438212633132935,0.0,-40.0
1933,9.0,0.02395862340927124,-0.007467687129974365,0.0,-40.0
1934,9.0,0.023999065160751343,-0.00712895393371582,0.0,-40.0
1935,9.0,0.025630205869674683,-0.00604894757270813,0.0,-40.0
1936,9.0,0.024349182844161987,-0.00660136342048645,0.0,-40.0
1937,9.0,0.0242651104927063,-0.006477952003479004,0.0,-40.0
1938,9.0,0.02471262216567993,-0.0062229931354522705,0.0,-40.0
1939,9.0,0.02395695447921753,-0.006622314453125,0.0,-40.0
1940,9.0,0.02353954315185547,-0.006905496120452881,0.0,-40.0
1941,9.0,0.025415420532226562,-0.006122022867202759,0.0,-40.0
1942,9.0,0.023380398750305176,-0.007260173559188843,0.0,-40.0
1943,9.0,0.023019850254058838,-0.007337123155593872,0.0,-40.0
1944,9.0,0.02268970012664795,-0.007430762052536011,0.0,-40.0
1945,9.0,0.025993287563323975,-0.005832478404045105,0.0,-40.0
1946,9.0,0.023334980010986328,-0.007183298468589783,0.0,-40.0
1947,9.0,0.02283245325088501,-0.007215425372123718,0.0,-40.0
1948,9.0,0.022604376077651978,-0.0071080029010772705,0.0,-40.0
1949,9.0,0.02432766556739807,-0.006139397621154785,0.0,-40.0
1950,9.0,0.026213109493255615,-0.0052061378955841064,0.0,-40.0
1951,9.0,0.023229330778121948,-0.006578654050827026,0.0,-40.0
1952,9.0,0.023065805435180664,-0.006292223930358887,0.0,-40.0
1953,9.0,0.022709161043167114,-0.006220310926437378,0.0,-40.0
1954,9.0,0.02253180742263794,-0.006111323833465576,0.0,-40.0
1955,9.0,0.022450119256973267,-0.005939304828643799,0.0,-40.0
1956,9.0,0.022458970546722412,-0.005652725696563721,0.0,-40.0
1957,9.0,0.02248537540435791,-0.005341976881027222,0.0,-40.0
1958,9.0,0.023074626922607422,-0.0048553794622421265,0.0,-40.0
1959,9.0,0.022547662258148193,-0.004985183477401733,0.0,-40.0
1960,9.0,0.022571206092834473,-0.00479242205619812,0.0,-40.0
1961,9.0,0.02340218424797058,-0.004257917404174805,0.0,-40.0
1962,9.0,0.022678136825561523,-0.004504963755607605,0.0,-40.0
1963,9.0,0.022601187229156494,-0.004361391067504883,0.0,-40.0
1964,9.0,0.022611767053604126,-0.004190325736999512,0.0,-40.0
1965,9.0,0.022583067417144775,-0.004036664962768555,0.0,-40.0
1966,9.0,0.024747073650360107,-0.0028566718101501465,0.0,-40.0
1967,9.0,0.022946417331695557,-0.003718823194503784,0.0,-40.0
1968,9.0,0.02289736270904541,-0.0035246610641479492,0.0,-40.0
1969,9.0,0.022763490676879883,-0.0034406185150146484,0.0,-40.0
1970,9.0,0.022663384675979614,-0.003363192081451416,0.0,-40.0
1971,9.0,0.022609084844589233,-0.003268599510192871,0.0,-40.0
1972,9.0,0.022642821073532104,-0.0031076669692993164,0.0,-40.0
1973,9.0,0.022697538137435913,-0.0029326975345611572,0.0,-40.0
1974,9.0,0.02265658974647522,-0.002855062484741211,0.0,-40.0
1975,9.0,0.022953271865844727,-0.002700239419937134,0.0,-40.0
1976,9.0,0.0231267511844635,-0.0027940869331359863,0.0,-40.0
1977,9.0,0.024221867322921753,-0.0023901760578155518,0.0,-40.0
1978,9.0,0.023143380880355835,-0.0031230151653289795,0.0,-40.0
1979,9.0,0.02313464879989624,-0.0031395554542541504,0.0,-40.0
1980,9.0,0.02495741844177246,-0.00230543315410614,0.0,-40.0
1981,9.0,0.023223668336868286,-0.0033941566944122314,0.0,-40.0
1982,9.0,0.023203015327453613,-0.0033136308193206787,0.0,-40.0
1983,9.0,0.02326539158821106,-0.0033721625804901123,0.0,-40.0
1984,9.0,0.026426762342453003,-0.0019386708736419678,0.0,-40.0
1985,9.0,0.023681163787841797,-0.0036471188068389893,0.0,-40.0
1986,9.0,0.023678302764892578,-0.003548070788383484,0.0,-40.0
1987,9.0,0.025798290967941284,-0.002599388360977173,0.0,-40.0
1988,9.0,0.027566522359848022,-0.002048209309577942,0.0,-40.0
1989,9.0,0.024222970008850098,-0.004141002893447876,0.0,-40.0
1990,9.0,0.027875006198883057,-0.0022836923599243164,0.0,-40.0
1991,9.0,0.027995705604553223,-0.002554088830947876,0.0,-40.0
1992,9.0,0.024332493543624878,-0.00457976758480072,0.0,-40.0
1993,9.0,0.025454849004745483,-0.00415530800819397,0.0,-40.0
1994,9.0,0.027643203735351562,-0.0032991617918014526,0.0,-40.0
1995,9.0,0.026372820138931274,-0.004346102476119995,0.0,-40.0
1996,9.0,0.02762991189956665,-0.003887683153152466,0.0,-40.0
1997,9.0,0.027618765830993652,-0.004326313734054565,0.0,-40.0
1998,9.0,0.02759373188018799,-0.004632920026779175,0.0,-40.0
1999,9.0,0.0259016752243042,-0.005742520093917847,0.0,-40.0
2000,9.0,0.023915886878967285,-0.006587475538253784,0.0,-40.0
2001,9.0,0.02363908290863037,-0.006706923246383667,0.0,-40.0
2002,9.0,0.02366429567337036,-0.00635451078414917,0.0,-40.0
2003,9.0,0.02388143539428711,-0.006034195423126221,0.0,-40.0
2004,9.0,0.026000678539276123,-0.004789263010025024,0.0,-40.0
2005,9.0,0.024409860372543335,-0.005631983280181885,0.0,-40.0
2006,9.0,0.024485766887664795,-0.005449831485748291,0.0,-40.0
2007,9.0,0.02440139651298523,-0.0055093467235565186,0.0,-40.0
2008,9.0,0.028370976448059082,-0.0035625100135803223,0.0,-40.0
2009,9.0,0.02592909336090088,-0.005327671766281128,0.0,-40.0
2010,9.0,0.028809338808059692,-0.0038631558418273926,0.0,-40.0
2011,9.0,0.02913147211074829,-0.004111781716346741,0.0,-40.0
2012,9.0,0.025642573833465576,-0.005987286567687988,0.0,-40.0
2013,9.0,0.02940809726715088,-0.0040479302406311035,0.0,-40.0
2014,9.0,0.026015490293502808,-0.005938470363616943,0.0,-40.0
2015,9.0,0.02613958716392517,-0.005609557032585144,0.0,-40.0
2016,9.0,0.028506577014923096,-0.004275083541870117,0.0,-40.0
2017,9.0,0.026710599660873413,-0.005210667848587036,0.0,-40.0
2018,9.0,0.026656359434127808,-0.005139797925949097,0.0,-40.0
2019,9.0,0.026568502187728882,-0.005106687545776367,0.0,-40.0
2020,9.0,0.026616841554641724,-0.0049988627433776855,0.0,-40.0
2021,9.0,0.02844199538230896,-0.004218935966491699,0.0,-40.0
2022,9.0,0.026867181062698364,-0.005212843418121338,0.0,-40.0
2023,9.0,0.0291936993598938,-0.004321977496147156,0.0,-40.0
2024,9.0,0.026813209056854248,-0.005617305636405945,0.0,-40.0
2025,9.0,0.026491940021514893,-0.005794167518615723,0.0,-40.0
2026,9.0,0.029686450958251953,-0.004348546266555786,0.0,-40.0
2027,9.0,0.025850504636764526,-0.006449848413467407,0.0,-40.0
2028,9.0,0.025396645069122314,-0.006346091628074646,0.0,-40.0
2029,9.0,0.024873048067092896,-0.006329283118247986,0.0,-40.0
2030,9.0,0.02472934126853943,-0.006065428256988525,0.0,-40.0
2031,9.0,0.02521735429763794,-0.0054912567138671875,0.0,-40.0
2032,9.0,0.027289152145385742,-0.004245162010192871,0.0,-40.0
2033,9.0,0.024934828281402588,-0.005207926034927368,0.0,-40.0
2034,9.0,0.024467408657073975,-0.005122557282447815,0.0,-40.0
2035,9.0,0.02435302734375,-0.004895433783531189,0.0,-40.0
2036,9.0,0.02805846929550171,-0.0028304457664489746,0.0,-40.0
2037,9.0,0.025075793266296387,-0.004561483860015869,0.0,-40.0
2038,9.0,0.02504146099090576,-0.004416793584823608,0.0,-40.0
2039,9.0,0.027632594108581543,-0.0032218992710113525,0.0,-40.0
2040,9.0,0.02484259009361267,-0.004803001880645752,0.0,-40.0
2041,9.0,0.024768143892288208,-0.004677116870880127,0.0,-40.0
2042,9.0,0.028276801109313965,-0.0031833797693252563,0.0,-40.0
2043,9.0,0.02887764573097229,-0.003237485885620117,0.0,-40.0
2044,9.0,0.029106616973876953,-0.0035065561532974243,0.0,-40.0
2045,9.0,0.029548197984695435,-0.0034962594509124756,0.0,-40.0
2046,9.0,0.025736451148986816,-0.005772709846496582,0.0,-40.0
2047,9.0,0.028973370790481567,-0.004113554954528809,0.0,-40.0
2048,9.0,0.027741670608520508,-0.005029797554016113,0.0,-40.0
2049,9.0,0.028979957103729248,-0.004467308521270752,0.0,-40.0
2050,9.0,0.025239646434783936,-0.006469324231147766,0.0,-40.0
2051,9.0,0.025204449892044067,-0.006074130535125732,0.0,-40.0
2052,9.0,0.025274157524108887,-0.005783379077911377,0.0,-40.0
2053,9.0,0.025604218244552612,-0.005469262599945068,0.0,-40.0
2054,9.0,0.02668023109436035,-0.004919379949569702,0.0,-40.0
2055,9.0,0.026256084442138672,-0.005040451884269714,0.0,-40.0
2056,9.0,0.02609550952911377,-0.005092799663543701,0.0,-40.0
2057,9.0,0.025995105504989624,-0.004996106028556824,0.0,-40.0
2058,9.0,0.026065945625305176,-0.004874378442764282,0.0,-40.0
2059,9.0,0.02627277374267578,-0.004606351256370544,0.0,-40.0
2060,9.0,0.026518672704696655,-0.004296302795410156,0.0,-40.0
2061,9.0,0.028709501028060913,-0.0030920058488845825,0.0,-40.0
2062,9.0,0.027180522680282593,-0.0038008689880371094,0.0,-40.0
2063,9.0,0.027199536561965942,-0.0035994350910186768,0.0,-40.0
2064,9.0,0.029460370540618896,-0.002413809299468994,0.0,-40.0
